종목명,현재가,등락률,거래량,거래대금,전일거래량,종목코드,차트링크
우원개발 *,3460.0,+5.97%,241812.0,821.0,78425.0,046940,https://kr.tradingview.com/symbols/KRX-046940/
금호건설,4345.0,+2.96%,187813.0,797.0,85890.0,002990,https://kr.tradingview.com/symbols/KRX-002990/
HS화성,11880.0,+2.41%,11823.0,139.0,7351.0,002460,https://kr.tradingview.com/symbols/KRX-002460/
계룡건설,20450.0,+2.25%,96214.0,1952.0,66274.0,013580,https://kr.tradingview.com/symbols/KRX-013580/
KD *,602.0,+1.35%,281903.0,169.0,219574.0,044180,https://kr.tradingview.com/symbols/KRX-044180/
HL D&I,2730.0,+1.30%,106688.0,287.0,107206.0,014790,https://kr.tradingview.com/symbols/KRX-014790/
한신공영,9580.0,+1.27%,96604.0,918.0,130240.0,004960,https://kr.tradingview.com/symbols/KRX-004960/
서한 *,869.0,+1.16%,252188.0,218.0,284943.0,011370,https://kr.tradingview.com/symbols/KRX-011370/
일성건설,2045.0,+0.74%,759800.0,1537.0,657006.0,013360,https://kr.tradingview.com/symbols/KRX-013360/
KCC건설 *,5550.0,+0.73%,21098.0,116.0,11640.0,021320,https://kr.tradingview.com/symbols/KRX-021320/
아이에스동서,22900.0,+0.44%,56205.0,1280.0,92442.0,010780,https://kr.tradingview.com/symbols/KRX-010780/
SGC E&C *,15030.0,+0.27%,7924.0,119.0,2712.0,016250,https://kr.tradingview.com/symbols/KRX-016250/
동신건설 *,18090.0,+0.22%,43792.0,792.0,59041.0,025950,https://kr.tradingview.com/symbols/KRX-025950/
동부건설,5410.0,+0.19%,130499.0,723.0,33513.0,005960,https://kr.tradingview.com/symbols/KRX-005960/
삼호개발,3810.0,+0.13%,62074.0,236.0,78758.0,010960,https://kr.tradingview.com/symbols/KRX-010960/
태영건설,1716.0,+0.12%,279969.0,478.0,284275.0,009410,https://kr.tradingview.com/symbols/KRX-009410/
대원 *,4160.0,+0.12%,19869.0,85.0,14094.0,007680,https://kr.tradingview.com/symbols/KRX-007680/
코오롱글로벌,8950.0,0.00%,8291.0,74.0,16359.0,003070,https://kr.tradingview.com/symbols/KRX-003070/
상지건설 *,10670.0,-0.28%,270033.0,2862.0,303242.0,042940,https://kr.tradingview.com/symbols/KRX-042940/
진흥기업,694.0,-0.43%,719611.0,496.0,350909.0,002780,https://kr.tradingview.com/symbols/KRX-002780/
동원개발 *,2825.0,-0.53%,115495.0,327.0,113845.0,013120,https://kr.tradingview.com/symbols/KRX-013120/
남광토건,7990.0,-0.62%,26575.0,212.0,33706.0,001260,https://kr.tradingview.com/symbols/KRX-001260/
삼일기업공사 *,3455.0,-0.86%,27274.0,94.0,35879.0,002290,https://kr.tradingview.com/symbols/KRX-002290/
남화토건 *,3760.0,-0.92%,18127.0,68.0,4567.0,091590,https://kr.tradingview.com/symbols/KRX-091590/
신원종합개발 *,3070.0,-2.07%,152797.0,470.0,111710.0,017000,https://kr.tradingview.com/symbols/KRX-017000/
까뮤이앤씨,1185.0,-2.39%,107176.0,128.0,65026.0,013700,https://kr.tradingview.com/symbols/KRX-013700/
