종목명,현재가,등락률,거래량,거래대금,전일거래량,종목코드,차트링크,수급일자,기관순매수,외국인순매수
새빗켐 *,34300.0,+16.27%,501019.0,16825.0,52530.0,107600,https://kr.tradingview.com/symbols/KRX-107600/,2026.01.21,-33,8425
성일하이텍 *,57000.0,+16.09%,411826.0,22796.0,107479.0,365340,https://kr.tradingview.com/symbols/KRX-365340/,2026.01.21,4264,-23741
나인테크 *,3310.0,+12.20%,11348801.0,36989.0,1207211.0,267320,https://kr.tradingview.com/symbols/KRX-267320/,2026.01.21,-13,-210838
에코프로 *,105000.0,+10.41%,6816322.0,704370.0,1690839.0,086520,https://kr.tradingview.com/symbols/KRX-086520/,2026.01.21,60648,-199427
코스모화학,15690.0,+8.88%,648112.0,10005.0,207401.0,005420,https://kr.tradingview.com/symbols/KRX-005420/,2026.01.21,-40856,-39918
하나기술 *,30100.0,+6.93%,161216.0,4767.0,44605.0,299030,https://kr.tradingview.com/symbols/KRX-299030/,2026.01.21,114,-9285
SK이노베이션,112200.0,+6.05%,802243.0,88711.0,257770.0,096770,https://kr.tradingview.com/symbols/KRX-096770/,2026.01.21,-15824,-35833
LG에너지솔루션,417000.0,+5.70%,679983.0,280912.0,280563.0,373220,https://kr.tradingview.com/symbols/KRX-373220/,2026.01.21,-54285,42226
파워로직스 *,6420.0,+3.88%,1437438.0,9197.0,11109764.0,047310,https://kr.tradingview.com/symbols/KRX-047310/,2026.01.21,-141,118685
DS단석,19160.0,+3.74%,161246.0,3089.0,115714.0,017860,https://kr.tradingview.com/symbols/KRX-017860/,2026.01.21,-203,-47708
원익피앤이 *,4010.0,+3.62%,774060.0,3086.0,469492.0,217820,https://kr.tradingview.com/symbols/KRX-217820/,2026.01.21,12975,862
아이에스동서,22550.0,+2.50%,68797.0,1543.0,82010.0,010780,https://kr.tradingview.com/symbols/KRX-010780/,2026.01.21,-14107,570
POSCO홀딩스,359500.0,+2.42%,1498567.0,539492.0,690004.0,005490,https://kr.tradingview.com/symbols/KRX-005490/,2026.01.21,-5124,24731
NPC,3630.0,+1.11%,44271.0,159.0,61748.0,004250,https://kr.tradingview.com/symbols/KRX-004250/,2026.01.21,-1916,-14135
웰크론한텍 *,1019.0,-0.20%,181403.0,181.0,55287.0,076080,https://kr.tradingview.com/symbols/KRX-076080/,2026.01.21,0,-4189
인선이엔티 *,4165.0,-0.48%,110480.0,462.0,143264.0,060150,https://kr.tradingview.com/symbols/KRX-060150/,2026.01.21,-7471,-52746
킵스파마 *,9750.0,-0.61%,153748.0,1506.0,242509.0,256940,https://kr.tradingview.com/symbols/KRX-256940/,2026.01.21,-311,-68693
이지트로닉스 *,3595.0,-1.91%,20500.0,74.0,27141.0,377330,https://kr.tradingview.com/symbols/KRX-377330/,2026.01.21,0,3593
영화테크 *,8000.0,-1.96%,127640.0,1031.0,157031.0,265560,https://kr.tradingview.com/symbols/KRX-265560/,2026.01.21,-400,8987
현대차,529000.0,-3.64%,7175425.0,3967195.0,7830202.0,005380,https://kr.tradingview.com/symbols/KRX-005380/,2026.01.21,294572,-250065
