종목명,현재가,등락률,거래량,거래대금,전일거래량,종목코드,차트링크,시가총액,수급일자,기관순매수,외국인순매수
피에스텍 *,16290.0,+8.74%,946133.0,15201.0,492253.0,002230,https://kr.tradingview.com/symbols/KRX-002230/,"3,140억",2026.02.02,5,-2902
누리플렉스 *,3920.0,+1.29%,88736.0,353.0,162093.0,040160,https://kr.tradingview.com/symbols/KRX-040160/,473억,2026.02.02,0,-22949
자이에스앤디,4200.0,+1.20%,203785.0,853.0,145732.0,317400,https://kr.tradingview.com/symbols/KRX-317400/,"1,629억",2026.02.02,-15160,-34144
에스원,80400.0,+1.01%,83575.0,6777.0,105863.0,012750,https://kr.tradingview.com/symbols/KRX-012750/,"3,551억",2026.02.02,-2501,18144
CS *,777.0,-0.13%,106084.0,82.0,76016.0,065770,https://kr.tradingview.com/symbols/KRX-065770/,151억,2026.02.02,0,891
LG유플러스,15900.0,-0.62%,726009.0,11576.0,2331380.0,032640,https://kr.tradingview.com/symbols/KRX-032640/,"68,343억",2026.02.02,-37516,118464
현대에이치티 *,8060.0,-0.86%,84642.0,669.0,55994.0,039010,https://kr.tradingview.com/symbols/KRX-039010/,695억,2026.02.02,0,-11277
HDC랩스,8090.0,-1.22%,32652.0,265.0,19023.0,039570,https://kr.tradingview.com/symbols/KRX-039570/,"2,100억",2026.02.02,-513,-15505
옴니시스템 *,818.0,-1.33%,303809.0,248.0,283551.0,057540,https://kr.tradingview.com/symbols/KRX-057540/,486억,2026.02.02,0,-17147
코콤 *,3385.0,-1.74%,37469.0,127.0,37941.0,015710,https://kr.tradingview.com/symbols/KRX-015710/,593억,2026.02.02,0,-19390
위닉스 *,5010.0,-1.76%,27764.0,140.0,36412.0,044340,https://kr.tradingview.com/symbols/KRX-044340/,895억,2026.02.02,1,-8197
LG전자,96600.0,-2.52%,1073877.0,104971.0,1139046.0,066570,https://kr.tradingview.com/symbols/KRX-066570/,"157,348억",2026.02.02,-142225,82844
현대리바트,6390.0,-2.74%,44014.0,283.0,50833.0,079430,https://kr.tradingview.com/symbols/KRX-079430/,"1,312억",2026.02.02,50,-15717
경동나비엔,56100.0,-2.94%,54461.0,3080.0,57324.0,009450,https://kr.tradingview.com/symbols/KRX-009450/,"8,173억",2026.02.02,-2267,-14129
포스코DX,37500.0,-2.98%,1000518.0,38065.0,1222636.0,022100,https://kr.tradingview.com/symbols/KRX-022100/,"57,013억",2026.02.02,-44706,69264
KT,55200.0,-2.99%,467629.0,26167.0,495539.0,030200,https://kr.tradingview.com/symbols/KRX-030200/,"139,116억",2026.02.02,-28973,-2914
위너스 *,9810.0,-3.54%,30990.0,309.0,13402.0,479960,https://kr.tradingview.com/symbols/KRX-479960/,672억,2026.02.02,0,-14989
에스넷 *,3285.0,-3.81%,66313.0,221.0,76106.0,038680,https://kr.tradingview.com/symbols/KRX-038680/,654억,2026.02.02,0,-19493
엠젠솔루션 *,1029.0,-4.37%,356308.0,370.0,401609.0,032790,https://kr.tradingview.com/symbols/KRX-032790/,528억,2026.02.02,0,-39340
SK텔레콤,69100.0,-4.69%,1565655.0,109544.0,3149692.0,017670,https://kr.tradingview.com/symbols/KRX-017670/,"148,420억",2026.02.02,284394,-101956
제일일렉트릭 *,9700.0,-5.27%,450525.0,4473.0,867416.0,199820,https://kr.tradingview.com/symbols/KRX-199820/,"2,155억",2026.02.02,-860,-39213
삼성전자,150400.0,-6.29%,39737461.0,6134346.0,40557267.0,005930,https://kr.tradingview.com/symbols/KRX-005930/,"8,903,135억",2026.02.02,-3097649,-6237202
한울소재과학 *,2690.0,-6.60%,195392.0,541.0,215823.0,091440,https://kr.tradingview.com/symbols/KRX-091440/,830억,2026.02.02,-3,3370
