종목명,현재가,등락률,거래량,거래대금,전일거래량,종목코드,차트링크,시가총액
미래에셋증권,48850.0,+21.97%,15110065.0,715378.0,6353904.0,006800,https://kr.tradingview.com/symbols/KRX-006800/,"276,454억"
한화투자증권,6730.0,+11.24%,14188720.0,94645.0,6392922.0,003530,https://kr.tradingview.com/symbols/KRX-003530/,"14,439억"
삼성증권,92700.0,+10.75%,646020.0,58756.0,664546.0,016360,https://kr.tradingview.com/symbols/KRX-016360/,"82,781억"
신영증권,190100.0,+10.14%,55114.0,10233.0,50604.0,001720,https://kr.tradingview.com/symbols/KRX-001720/,"31,252억"
SK증권,951.0,+9.31%,114869619.0,111980.0,48296096.0,001510,https://kr.tradingview.com/symbols/KRX-001510/,"4,494억"
키움증권,455000.0,+9.11%,137041.0,61977.0,177867.0,039490,https://kr.tradingview.com/symbols/KRX-039490/,"123,058억"
한국금융지주,216000.0,+8.11%,210316.0,44904.0,315115.0,071050,https://kr.tradingview.com/symbols/KRX-071050/,"12,368억"
부국증권,77000.0,+7.39%,64312.0,4842.0,45281.0,001270,https://kr.tradingview.com/symbols/KRX-001270/,"7,985억"
NH투자증권,26850.0,+6.76%,796749.0,21274.0,1170374.0,005940,https://kr.tradingview.com/symbols/KRX-005940/,"95,678억"
대신증권,31400.0,+6.62%,234030.0,7291.0,228816.0,003540,https://kr.tradingview.com/symbols/KRX-003540/,"15,943억"
LS증권 *,5640.0,+6.42%,291789.0,1638.0,591465.0,078020,https://kr.tradingview.com/symbols/KRX-078020/,"3,129억"
유진투자증권,4220.0,+6.30%,1529991.0,6427.0,2839398.0,001200,https://kr.tradingview.com/symbols/KRX-001200/,"4,088억"
교보증권,11840.0,+6.19%,103767.0,1216.0,145007.0,030610,https://kr.tradingview.com/symbols/KRX-030610/,"13,493억"
한양증권,20650.0,+6.17%,41560.0,845.0,44813.0,001750,https://kr.tradingview.com/symbols/KRX-001750/,"2,628억"
상상인증권,746.0,+6.12%,2678745.0,2041.0,1249943.0,001290,https://kr.tradingview.com/symbols/KRX-001290/,808억
현대차증권,9410.0,+5.73%,231236.0,2152.0,351889.0,001500,https://kr.tradingview.com/symbols/KRX-001500/,"5,818억"
유안타증권,4450.0,+5.20%,811076.0,3605.0,1567955.0,003470,https://kr.tradingview.com/symbols/KRX-003470/,"8,882억"
다올투자증권,3965.0,+4.07%,228807.0,907.0,375406.0,030210,https://kr.tradingview.com/symbols/KRX-030210/,"2,415억"
DB증권,13370.0,+3.97%,141723.0,1894.0,295140.0,016610,https://kr.tradingview.com/symbols/KRX-016610/,"5,675억"
유화증권,2950.0,+2.79%,99048.0,292.0,139010.0,003460,https://kr.tradingview.com/symbols/KRX-003460/,"1,673억"
코리아에셋투자증권 *,7750.0,+2.11%,20718.0,160.0,62515.0,190650,https://kr.tradingview.com/symbols/KRX-190650/,495억
