종목명,현재가,등락률,거래량,거래대금,전일거래량,종목코드,차트링크,시가총액,수급일자,기관순매수,외국인순매수
미래반도체 *,19020.0,+11.42%,2084875.0,40133.0,359879.0,254490,https://kr.tradingview.com/symbols/KRX-254490/,"2,749억",2026.02.02,2091,-58006
한화비전,63300.0,+11.25%,2004940.0,126391.0,1241696.0,489790,https://kr.tradingview.com/symbols/KRX-489790/,"31,959억",2026.02.02,86142,-199011
SK하이닉스,898000.0,+8.19%,3467299.0,3081489.0,7634191.0,000660,https://kr.tradingview.com/symbols/KRX-000660/,"6,552,021억",2026.02.02,-546425,-1674898
삼성전자,162700.0,+8.18%,20685900.0,3305478.0,39748369.0,005930,https://kr.tradingview.com/symbols/KRX-005930/,"9,607,572억",2026.02.02,-3097649,-6237202
와이씨 *,19260.0,+7.18%,778605.0,14799.0,1112198.0,232140,https://kr.tradingview.com/symbols/KRX-232140/,"15,802억",2026.02.02,-13589,-46173
이오테크닉스 *,379500.0,+7.05%,82081.0,30614.0,201939.0,039030,https://kr.tradingview.com/symbols/KRX-039030/,"46,691억",2026.02.02,20857,865
케이씨텍,47850.0,+6.69%,171973.0,8229.0,250747.0,281820,https://kr.tradingview.com/symbols/KRX-281820/,"9,900억",2026.02.02,-2926,-13410
제우스 *,19650.0,+6.27%,639895.0,12423.0,918519.0,079370,https://kr.tradingview.com/symbols/KRX-079370/,"6,095억",2026.02.02,-140114,27989
마이크로투나노 *,14890.0,+5.38%,98005.0,1443.0,104202.0,424980,https://kr.tradingview.com/symbols/KRX-424980/,881억,2026.02.02,-557,24875
아이엠티 *,10110.0,+4.88%,56374.0,567.0,91118.0,451220,https://kr.tradingview.com/symbols/KRX-451220/,796억,2026.02.02,1,-10855
피에스케이홀딩스 *,77100.0,+4.76%,124527.0,9568.0,278655.0,031980,https://kr.tradingview.com/symbols/KRX-031980/,"16,625억",2026.02.02,-32122,75294
디아이티 *,21650.0,+4.59%,114272.0,2447.0,345902.0,110990,https://kr.tradingview.com/symbols/KRX-110990/,"4,092억",2026.02.02,9176,-89849
오픈엣지테크놀로지 *,14940.0,+4.33%,193217.0,2824.0,412737.0,394280,https://kr.tradingview.com/symbols/KRX-394280/,"3,293억",2026.02.02,2774,-56163
와이씨켐 *,23550.0,+4.20%,127120.0,2962.0,279779.0,112290,https://kr.tradingview.com/symbols/KRX-112290/,"2,381억",2026.02.02,-1993,57092
유니테스트 *,14100.0,+4.06%,65206.0,909.0,151225.0,086390,https://kr.tradingview.com/symbols/KRX-086390/,"2,980억",2026.02.02,-3412,-21365
제너셈 *,6240.0,+4.00%,269377.0,1634.0,725503.0,217190,https://kr.tradingview.com/symbols/KRX-217190/,821억,2026.02.02,124,-66877
큐알티 *,17870.0,+3.90%,90167.0,1607.0,194526.0,405100,https://kr.tradingview.com/symbols/KRX-405100/,"2,195억",2026.02.02,920,41152
한미반도체,194300.0,+3.85%,1211871.0,234945.0,2807793.0,042700,https://kr.tradingview.com/symbols/KRX-042700/,"185,001억",2026.02.02,212527,-475798
워트 *,7590.0,+3.83%,81841.0,614.0,142747.0,396470,https://kr.tradingview.com/symbols/KRX-396470/,"1,224억",2026.02.02,0,12778
디아이,32700.0,+3.81%,600170.0,19634.0,915665.0,003160,https://kr.tradingview.com/symbols/KRX-003160/,"9,240억",2026.02.02,-230045,280696
예스티 *,22500.0,+3.69%,339154.0,7460.0,645206.0,122640,https://kr.tradingview.com/symbols/KRX-122640/,"4,814억",2026.02.02,27283,-74883
엠케이전자 *,10250.0,+3.02%,206027.0,2103.0,708786.0,033160,https://kr.tradingview.com/symbols/KRX-033160/,"2,316억",2026.02.02,15317,77324
에스티아이 *,35000.0,+2.94%,262607.0,9185.0,536027.0,039440,https://kr.tradingview.com/symbols/KRX-039440/,"5,427억",2026.02.02,-2287,-4442
오로스테크놀로지 *,27050.0,+2.08%,111941.0,3014.0,266138.0,322310,https://kr.tradingview.com/symbols/KRX-322310/,"2,534억",2026.02.02,-8664,-10622
테크윙 *,45850.0,+1.44%,632801.0,29513.0,1562726.0,089030,https://kr.tradingview.com/symbols/KRX-089030/,"17,008억",2026.02.02,-53800,170
고영 *,32250.0,+0.31%,2090816.0,67602.0,2676962.0,098460,https://kr.tradingview.com/symbols/KRX-098460/,"22,141억",2026.02.02,45778,-63146
윈팩 *,557.0,-0.54%,602963.0,339.0,1443397.0,097800,https://kr.tradingview.com/symbols/KRX-097800/,760억,2026.02.02,0,-96322
레이저쎌 *,2510.0,-1.95%,718310.0,1783.0,8033343.0,412350,https://kr.tradingview.com/symbols/KRX-412350/,330억,2026.02.02,-100,-291955
