종목명,현재가,등락률,거래량,거래대금,전일거래량,종목코드,차트링크,시가총액
하스 *,6490.0,+6.05%,206622.0,1332.0,44388.0,450330,https://kr.tradingview.com/symbols/KRX-450330/,531억
디오 *,19300.0,+4.89%,102394.0,1926.0,64938.0,039840,https://kr.tradingview.com/symbols/KRX-039840/,"2,774억"
오스테오닉 *,6570.0,+4.62%,372726.0,2411.0,220296.0,226400,https://kr.tradingview.com/symbols/KRX-226400/,"1,357억"
현대바이오랜드 *,4360.0,+3.20%,120203.0,519.0,59845.0,052260,https://kr.tradingview.com/symbols/KRX-052260/,"1,308억"
나이벡 *,32950.0,+2.65%,70222.0,2304.0,70746.0,138610,https://kr.tradingview.com/symbols/KRX-138610/,"3,745억"
덴티움,49900.0,+1.84%,40879.0,2037.0,37764.0,145720,https://kr.tradingview.com/symbols/KRX-145720/,"5,523억"
한국피아이엠 *,75700.0,+1.75%,195270.0,14945.0,455659.0,448900,https://kr.tradingview.com/symbols/KRX-448900/,"4,545억"
바텍 *,20650.0,+0.98%,25710.0,528.0,13454.0,043150,https://kr.tradingview.com/symbols/KRX-043150/,"3,067억"
오스코텍 *,50600.0,+0.60%,227467.0,11560.0,555211.0,039200,https://kr.tradingview.com/symbols/KRX-039200/,"19,359억"
메타바이오메드 *,5070.0,+0.60%,293084.0,1491.0,455900.0,059210,https://kr.tradingview.com/symbols/KRX-059210/,"1,424억"
신흥,13580.0,+0.07%,1217.0,16.0,8178.0,004080,https://kr.tradingview.com/symbols/KRX-004080/,"1,290억"
레이 *,5810.0,-0.34%,81443.0,471.0,91707.0,228670,https://kr.tradingview.com/symbols/KRX-228670/,906억
덴티스 *,4195.0,-1.29%,25060.0,106.0,37711.0,261200,https://kr.tradingview.com/symbols/KRX-261200/,663억
그래피 *,56100.0,-4.59%,519662.0,29403.0,521783.0,318060,https://kr.tradingview.com/symbols/KRX-318060/,"6,243억"
