종목명,현재가,등락률,거래량,거래대금,전일거래량,종목코드,차트링크,시가총액
한국금융지주,235500.0,+5.37%,322751.0,75963.0,292236.0,071050,https://kr.tradingview.com/symbols/KRX-071050/,"131,235억"
카카오뱅크,27400.0,+3.01%,6375668.0,177862.0,2791098.0,323410,https://kr.tradingview.com/symbols/KRX-323410/,"13,701억"
KB금융,155500.0,+2.71%,1875041.0,293640.0,1668370.0,105560,https://kr.tradingview.com/symbols/KRX-105560/,"579,782억"
드림시큐리티 *,1725.0,+2.68%,767141.0,1310.0,682830.0,203650,https://kr.tradingview.com/symbols/KRX-203650/,"1,650억"
카카오,58300.0,+1.39%,1863119.0,108940.0,1879959.0,035720,https://kr.tradingview.com/symbols/KRX-035720/,"258,039억"
알서포트 *,2390.0,+1.27%,102836.0,246.0,104307.0,131370,https://kr.tradingview.com/symbols/KRX-131370/,"1,273억"
엑셈 *,2140.0,+0.94%,462765.0,990.0,448974.0,205100,https://kr.tradingview.com/symbols/KRX-205100/,"1,529억"
예스24 *,3605.0,+0.14%,44671.0,161.0,41010.0,053280,https://kr.tradingview.com/symbols/KRX-053280/,901억
한세예스24홀딩스,4065.0,+0.12%,47722.0,193.0,32872.0,016450,https://kr.tradingview.com/symbols/KRX-016450/,"1,626억"
인포뱅크 *,5620.0,-0.53%,33931.0,191.0,22407.0,039290,https://kr.tradingview.com/symbols/KRX-039290/,489억
이니텍 *,4070.0,-0.97%,54483.0,222.0,47601.0,053350,https://kr.tradingview.com/symbols/KRX-053350/,937억
