종목명,현재가,등락률,거래량,거래대금,전일거래량,종목코드,차트링크,시가총액
이마트,117600.0,+9.50%,1723986.0,202026.0,763834.0,139480,https://kr.tradingview.com/symbols/KRX-139480/,"32,453억"
GS리테일,22350.0,+6.43%,518869.0,11327.0,382777.0,007070,https://kr.tradingview.com/symbols/KRX-007070/,"18,686억"
BGF리테일,126200.0,+2.35%,80935.0,10178.0,70752.0,282330,https://kr.tradingview.com/symbols/KRX-282330/,"21,812억"
롯데지주,32900.0,+1.70%,354962.0,11632.0,398093.0,004990,https://kr.tradingview.com/symbols/KRX-004990/,"34,515억"
유성티엔에스 *,3410.0,+0.29%,76392.0,261.0,191869.0,024800,https://kr.tradingview.com/symbols/KRX-024800/,"1,263억"
