종목명,현재가,등락률,거래량,거래대금,전일거래량,종목코드,차트링크,시가총액,수급일자,기관순매수,외국인순매수
웰킵스하이텍 *,1329.0,+29.91%,6108727.0,7923.0,392239.0,043590,https://kr.tradingview.com/symbols/KRX-043590/,361억,2026.02.09,0,-6224
알에프텍 *,1883.0,+4.32%,261893.0,486.0,167166.0,061040,https://kr.tradingview.com/symbols/KRX-061040/,604억,2026.02.09,18,49710
LG이노텍,243500.0,+3.40%,362416.0,90056.0,153306.0,011070,https://kr.tradingview.com/symbols/KRX-011070/,"57,629억",2026.02.09,-2876,-11080
한솔테크닉스,5900.0,+2.43%,322074.0,1896.0,338313.0,004710,https://kr.tradingview.com/symbols/KRX-004710/,"1,894억",2026.02.09,-1899,80867
아모센스 *,12800.0,+1.91%,167619.0,2121.0,351468.0,357580,https://kr.tradingview.com/symbols/KRX-357580/,"1,492억",2026.02.09,-112670,22152
LG전자,104000.0,+1.36%,1117921.0,116180.0,899239.0,066570,https://kr.tradingview.com/symbols/KRX-066570/,"169,402억",2026.02.09,36515,254779
비에이치,19950.0,+0.30%,1240804.0,25326.0,1752865.0,090460,https://kr.tradingview.com/symbols/KRX-090460/,"6,725억",2026.02.09,113593,484173
위츠 *,6850.0,+0.15%,33635.0,230.0,66565.0,459100,https://kr.tradingview.com/symbols/KRX-459100/,916억,2026.02.09,0,33221
삼성전자,165800.0,-0.36%,19157551.0,3195819.0,25098971.0,005930,https://kr.tradingview.com/symbols/KRX-005930/,"9,814,760억",2026.02.09,4465185,510164
이랜텍 *,10760.0,-1.65%,191487.0,2053.0,342970.0,054210,https://kr.tradingview.com/symbols/KRX-054210/,"2,721억",2026.02.09,-477,128665
켐트로닉스 *,34100.0,-2.57%,223840.0,7688.0,321510.0,089010,https://kr.tradingview.com/symbols/KRX-089010/,"5,572억",2026.02.09,-6785,116259
LS,218500.0,-3.32%,102937.0,22687.0,156910.0,006260,https://kr.tradingview.com/symbols/KRX-006260/,"69,264억",2026.02.09,-898,56027
