종목명,현재가,등락률,거래량,거래대금,전일거래량,종목코드,차트링크
NHN벅스 *,5100.0,+17.38%,696469.0,3338.0,1234133.0,104200,https://kr.tradingview.com/symbols/KRX-104200/
이루온 *,1473.0,+6.51%,410377.0,596.0,185528.0,065440,https://kr.tradingview.com/symbols/KRX-065440/
유엔젤,4410.0,+1.38%,59110.0,257.0,49690.0,072130,https://kr.tradingview.com/symbols/KRX-072130/
가비아 *,31100.0,+1.14%,13414.0,418.0,6373.0,079940,https://kr.tradingview.com/symbols/KRX-079940/
인포뱅크 *,6090.0,+0.50%,28992.0,174.0,12340.0,039290,https://kr.tradingview.com/symbols/KRX-039290/
포니링크 *,811.0,-0.49%,263922.0,213.0,258376.0,064800,https://kr.tradingview.com/symbols/KRX-064800/
SOOP *,64600.0,-0.62%,44825.0,2899.0,48197.0,067160,https://kr.tradingview.com/symbols/KRX-067160/
카카오,56600.0,-1.22%,2189567.0,124167.0,2844292.0,035720,https://kr.tradingview.com/symbols/KRX-035720/
갤럭시아머니트리 *,9340.0,-1.99%,184800.0,1726.0,713028.0,094480,https://kr.tradingview.com/symbols/KRX-094480/
NAVER,238000.0,-3.05%,1689244.0,403773.0,1898586.0,035420,https://kr.tradingview.com/symbols/KRX-035420/
