종목명,현재가,등락률,거래량,거래대금,전일거래량,종목코드,차트링크,시가총액,수급일자,기관순매수,외국인순매수
한전기술,148200.0,+12.19%,2216219.0,328414.0,247989.0,052690,https://kr.tradingview.com/symbols/KRX-052690/,"56,642억",2026.02.03,30152,29517
세아베스틸지주,90300.0,+10.80%,541731.0,47758.0,716367.0,001430,https://kr.tradingview.com/symbols/KRX-001430/,"32,383억",2026.02.03,17580,33574
에프앤가이드 *,13500.0,+10.66%,273669.0,3573.0,110342.0,064850,https://kr.tradingview.com/symbols/KRX-064850/,"1,540억",2026.02.03,-65,-3024
카카오뱅크,25000.0,+8.23%,8353373.0,208405.0,1074132.0,323410,https://kr.tradingview.com/symbols/KRX-323410/,"119,253억",2026.02.03,97404,144240
롯데렌탈,33400.0,+7.40%,234351.0,7705.0,79327.0,089860,https://kr.tradingview.com/symbols/KRX-089860/,"12,127억",2026.02.03,5142,4658
세아홀딩스,181000.0,+7.10%,5426.0,950.0,3652.0,058650,https://kr.tradingview.com/symbols/KRX-058650/,"7,240억",2026.02.03,-38,277
고려아연,1829000.0,+6.59%,56308.0,102278.0,48365.0,010130,https://kr.tradingview.com/symbols/KRX-010130/,"381,767억",2026.02.03,937,-4652
롯데쇼핑,95900.0,+6.56%,308975.0,29139.0,302638.0,023530,https://kr.tradingview.com/symbols/KRX-023530/,"27,129억",2026.02.03,140723,-11959
JB금융지주,28050.0,+5.85%,658951.0,18430.0,584852.0,175330,https://kr.tradingview.com/symbols/KRX-175330/,"53,263억",2026.02.03,-12515,144032
SK텔레콤,77900.0,+5.84%,2024674.0,156846.0,1596162.0,017670,https://kr.tradingview.com/symbols/KRX-017670/,"167,321억",2026.02.03,-116509,422715
태광 *,27850.0,+5.09%,253934.0,6965.0,239113.0,023160,https://kr.tradingview.com/symbols/KRX-023160/,"7,380억",2026.02.03,-107958,28743
지역난방공사,106400.0,+5.03%,44800.0,4698.0,27161.0,071320,https://kr.tradingview.com/symbols/KRX-071320/,"12,320억",2026.02.03,-3570,2949
한섬,19050.0,+4.96%,248678.0,4679.0,93370.0,020000,https://kr.tradingview.com/symbols/KRX-020000/,"4,274억",2026.02.03,12290,4711
한미사이언스,44700.0,+4.93%,600779.0,27531.0,216718.0,008930,https://kr.tradingview.com/symbols/KRX-008930/,"3,571억",2026.02.03,17991,62116
포스코인터내셔널,68300.0,+4.75%,1780093.0,121829.0,1046436.0,047050,https://kr.tradingview.com/symbols/KRX-047050/,"12,155억",2026.02.03,100824,250786
iM금융지주,16710.0,+4.44%,764720.0,12636.0,1151276.0,139130,https://kr.tradingview.com/symbols/KRX-139130/,"26,840억",2026.02.03,83670,515992
현대그린푸드,15700.0,+4.32%,127377.0,1975.0,79887.0,453340,https://kr.tradingview.com/symbols/KRX-453340/,"5,153억",2026.02.03,-17347,-1791
SK스퀘어,569000.0,+4.21%,825682.0,465086.0,1374761.0,402340,https://kr.tradingview.com/symbols/KRX-402340/,"751,576억",2026.02.03,219693,-209032
현대백화점,102000.0,+4.08%,174634.0,17702.0,174180.0,069960,https://kr.tradingview.com/symbols/KRX-069960/,"23,081억",2026.02.03,45300,-16333
HD현대일렉트릭,924000.0,+3.94%,146082.0,133529.0,174695.0,267260,https://kr.tradingview.com/symbols/KRX-267260/,"333,076억",2026.02.03,8247,27888
애경케미칼,10490.0,+3.86%,863672.0,9095.0,653447.0,161000,https://kr.tradingview.com/symbols/KRX-161000/,"5,103억",2026.02.03,5369,31152
LG화학,318000.0,+3.75%,351475.0,110924.0,349494.0,051910,https://kr.tradingview.com/symbols/KRX-051910/,"224,484억",2026.02.03,20883,-53389
광주신세계,32950.0,+3.62%,22577.0,735.0,13688.0,037710,https://kr.tradingview.com/symbols/KRX-037710/,"2,622억",2026.02.03,-724,-3063
동원산업,42950.0,+3.25%,143119.0,6099.0,70076.0,006040,https://kr.tradingview.com/symbols/KRX-006040/,"18,962억",2026.02.03,-11206,23768
SK네트웍스,5380.0,+3.07%,2997893.0,16217.0,1592365.0,001740,https://kr.tradingview.com/symbols/KRX-001740/,"11,905억",2026.02.03,11117,-98534
대한항공,23750.0,+3.04%,2262543.0,53016.0,1431186.0,003490,https://kr.tradingview.com/symbols/KRX-003490/,"87,452억",2026.02.03,-35195,-41505
제주항공,5500.0,+3.00%,252109.0,1366.0,186295.0,089590,https://kr.tradingview.com/symbols/KRX-089590/,"4,435억",2026.02.03,-16125,-14041
LG에너지솔루션,402500.0,+2.94%,337065.0,135101.0,271188.0,373220,https://kr.tradingview.com/symbols/KRX-373220/,"941,850억",2026.02.03,35455,-77930
SK이노베이션,112700.0,+2.92%,453431.0,50430.0,406300.0,096770,https://kr.tradingview.com/symbols/KRX-096770/,"19,522억",2026.02.03,77175,-99199
LG생활건강,264500.0,+2.72%,76894.0,20196.0,99306.0,051900,https://kr.tradingview.com/symbols/KRX-051900/,"4,475억",2026.02.03,-2597,-3202
콜마홀딩스,10080.0,+2.65%,112329.0,1124.0,44819.0,024720,https://kr.tradingview.com/symbols/KRX-024720/,"3,457억",2026.02.03,-903,5308
포스코퓨처엠,232500.0,+2.65%,561216.0,129229.0,473523.0,003670,https://kr.tradingview.com/symbols/KRX-003670/,"206,800억",2026.02.03,68984,-68425
신한지주,90300.0,+2.61%,1783024.0,161508.0,1479759.0,055550,https://kr.tradingview.com/symbols/KRX-055550/,"438,402억",2026.02.03,78137,239895
KT&G,161800.0,+2.60%,297174.0,48185.0,255217.0,033780,https://kr.tradingview.com/symbols/KRX-033780/,"19,886억",2026.02.03,7,1670
현대차,504000.0,+2.54%,1706505.0,863521.0,2275995.0,005380,https://kr.tradingview.com/symbols/KRX-005380/,"1,031,979억",2026.02.03,37944,-376920
