종목명,현재가,등락률,거래량,거래대금,전일거래량,종목코드,차트링크,시가총액,수급일자,기관순매수,외국인순매수
하림지주 *,19610.0,+29.95%,7878231.0,145260.0,6017872.0,003380,https://kr.tradingview.com/symbols/KRX-003380/,"21,964억",2026.02.03,80888,314306
OCI홀딩스,151100.0,+28.05%,1296454.0,182311.0,163526.0,010060,https://kr.tradingview.com/symbols/KRX-010060/,"28,211억",2026.02.03,3591,37989
이녹스 *,15150.0,+11.15%,2109851.0,33571.0,1275372.0,088390,https://kr.tradingview.com/symbols/KRX-088390/,"1,422억",2026.02.03,19537,-53291
세아베스틸지주,90300.0,+10.80%,541730.0,47757.0,716367.0,001430,https://kr.tradingview.com/symbols/KRX-001430/,"32,383억",2026.02.03,17580,33574
휴맥스홀딩스 *,1845.0,+9.37%,1027756.0,2010.0,6280.0,028080,https://kr.tradingview.com/symbols/KRX-028080/,232억,2026.02.03,0,-676
세아제강지주,145000.0,+9.35%,45544.0,6433.0,19616.0,003030,https://kr.tradingview.com/symbols/KRX-003030/,"6,005억",2026.02.03,-4247,4394
LS,233000.0,+8.12%,302466.0,68570.0,292947.0,006260,https://kr.tradingview.com/symbols/KRX-006260/,"73,861억",2026.02.03,32184,73919
성창기업지주,1501.0,+7.52%,409099.0,604.0,225399.0,000180,https://kr.tradingview.com/symbols/KRX-000180/,"1,047억",2026.02.03,9609,35903
오리온홀딩스,22900.0,+7.51%,403342.0,9075.0,113204.0,001800,https://kr.tradingview.com/symbols/KRX-001800/,"14,346억",2026.02.03,11339,1030
아이디스홀딩스 *,12900.0,+7.41%,47589.0,603.0,5443.0,054800,https://kr.tradingview.com/symbols/KRX-054800/,"1,335억",2026.02.03,0,173
노루홀딩스,23550.0,+7.29%,98094.0,2247.0,89025.0,000320,https://kr.tradingview.com/symbols/KRX-000320/,"3,130억",2026.02.03,-20402,21125
JW홀딩스,4245.0,+7.20%,1066316.0,4480.0,375593.0,096760,https://kr.tradingview.com/symbols/KRX-096760/,"3,138억",2026.02.03,11423,120362
세아홀딩스,181000.0,+7.10%,5426.0,950.0,3652.0,058650,https://kr.tradingview.com/symbols/KRX-058650/,"7,240억",2026.02.03,-38,277
테라뷰 *,10100.0,+6.88%,17082398.0,178665.0,3010702.0,950250,https://kr.tradingview.com/symbols/KRX-950250/,"3,587억",2026.02.03,-687,88134
화승엔터프라이즈,5380.0,+5.91%,243183.0,1279.0,150438.0,241590,https://kr.tradingview.com/symbols/KRX-241590/,"3,260억",2026.02.03,-4396,3087
JB금융지주,28050.0,+5.85%,658951.0,18430.0,584852.0,175330,https://kr.tradingview.com/symbols/KRX-175330/,"53,263억",2026.02.03,-12515,144032
