종목명,현재가,등락률,거래량,거래대금,전일거래량,종목코드,차트링크,시가총액,수급일자,기관순매수,외국인순매수
비아트론 *,9530.0,+14.41%,2692246.0,26828.0,95584.0,141000,https://kr.tradingview.com/symbols/KRX-141000/,"1,155억",2026.02.03,0,-6596
PI첨단소재,19480.0,+13.59%,1616532.0,30764.0,1015955.0,178920,https://kr.tradingview.com/symbols/KRX-178920/,"5,721억",2026.02.03,-136780,64775
AP시스템 *,22800.0,+7.80%,523872.0,11670.0,178142.0,265520,https://kr.tradingview.com/symbols/KRX-265520/,"3,432억",2026.02.03,-49783,41577
주성엔지니어링 *,48000.0,+6.90%,1514508.0,71059.0,1433723.0,036930,https://kr.tradingview.com/symbols/KRX-036930/,"22,689억",2026.02.03,226403,3081
인터플렉스 *,12920.0,+5.47%,410106.0,5195.0,262943.0,051370,https://kr.tradingview.com/symbols/KRX-051370/,"3,014억",2026.02.03,-140,12763
코오롱인더,60400.0,+5.41%,501772.0,29669.0,600775.0,120110,https://kr.tradingview.com/symbols/KRX-120110/,"16,622억",2026.02.03,32679,-72752
아이컴포넌트 *,5100.0,+4.29%,169813.0,876.0,18270.0,059100,https://kr.tradingview.com/symbols/KRX-059100/,361억,2026.02.03,196,-882
디이엔티 *,5530.0,+1.84%,155480.0,847.0,124557.0,079810,https://kr.tradingview.com/symbols/KRX-079810/,"1,190억",2026.02.03,5803,4117
신도기연 *,1841.0,+1.71%,9748.0,18.0,26732.0,290520,https://kr.tradingview.com/symbols/KRX-290520/,293억,2026.02.03,0,5317
LG디스플레이,11550.0,+1.58%,2093157.0,24069.0,2118212.0,034220,https://kr.tradingview.com/symbols/KRX-034220/,"57,750억",2026.02.03,-203927,131431
HB솔루션 *,2295.0,+1.10%,268600.0,611.0,331691.0,297890,https://kr.tradingview.com/symbols/KRX-297890/,"1,679억",2026.02.03,20648,92210
SKC,118200.0,+1.03%,281647.0,33026.0,263752.0,011790,https://kr.tradingview.com/symbols/KRX-011790/,"44,760억",2026.02.03,33677,30437
삼성전자,169100.0,+0.96%,29643711.0,4938100.0,36529813.0,005930,https://kr.tradingview.com/symbols/KRX-005930/,"1,001,108억",2026.02.03,3575465,4126708
이노테크 *,24700.0,+0.61%,63486.0,1536.0,77557.0,469610,https://kr.tradingview.com/symbols/KRX-469610/,"2,193억",2026.02.03,817,12363
덕산네오룩스 *,39250.0,+0.51%,200563.0,7810.0,143654.0,213420,https://kr.tradingview.com/symbols/KRX-213420/,"9,746억",2026.02.03,68583,-25435
루멘스 *,660.0,-0.15%,174643.0,116.0,130722.0,038060,https://kr.tradingview.com/symbols/KRX-038060/,317억,2026.02.03,0,-392
파인텍 *,777.0,-0.26%,146238.0,113.0,183286.0,131760,https://kr.tradingview.com/symbols/KRX-131760/,337억,2026.02.03,0,22890
에스에프에이 *,32050.0,-0.47%,124579.0,3972.0,215107.0,056190,https://kr.tradingview.com/symbols/KRX-056190/,"11,509억",2026.02.03,29365,-45898
코세스 *,27250.0,-0.55%,256436.0,7156.0,290273.0,089890,https://kr.tradingview.com/symbols/KRX-089890/,"4,519억",2026.02.03,39387,6748
도우인시스 *,24050.0,-1.23%,21364.0,513.0,31855.0,484120,https://kr.tradingview.com/symbols/KRX-484120/,"2,635억",2026.02.03,-140,10296
경인양행,4985.0,-1.29%,795541.0,3936.0,2329273.0,012610,https://kr.tradingview.com/symbols/KRX-012610/,"2,075억",2026.02.03,-454,308103
필옵틱스 *,54500.0,-1.45%,443724.0,24169.0,465742.0,161580,https://kr.tradingview.com/symbols/KRX-161580/,"12,754억",2026.02.03,74130,-44177
브이원텍 *,7830.0,-1.76%,111158.0,871.0,144384.0,251630,https://kr.tradingview.com/symbols/KRX-251630/,"1,248억",2026.02.03,-270,28862
유티아이 *,23050.0,-3.15%,92719.0,2155.0,79590.0,179900,https://kr.tradingview.com/symbols/KRX-179900/,"4,562억",2026.02.03,31489,-18360
