종목명,현재가,등락률,거래량,거래대금,전일거래량,종목코드,차트링크,수급일자,기관순매수,외국인순매수
컴투스홀딩스 *,23400.0,+15.56%,879783.0,21425.0,262940.0,063080,https://kr.tradingview.com/symbols/KRX-063080/,2026.01.26,8158,-62397
다날 *,9800.0,+10.11%,94950152.0,946913.0,59554381.0,064260,https://kr.tradingview.com/symbols/KRX-064260/,2026.01.26,62424,-720420
위메이드 *,30000.0,+9.69%,658279.0,19334.0,336766.0,112040,https://kr.tradingview.com/symbols/KRX-112040/,2026.01.26,224086,5781
카카오게임즈 *,16240.0,+8.27%,879306.0,13925.0,620873.0,293490,https://kr.tradingview.com/symbols/KRX-293490/,2026.01.26,443569,91474
아톤 *,7810.0,+7.72%,8265425.0,64532.0,9419176.0,158430,https://kr.tradingview.com/symbols/KRX-158430/,2026.01.26,57808,55291
미투온 *,4505.0,+7.01%,16680836.0,76207.0,11325072.0,201490,https://kr.tradingview.com/symbols/KRX-201490/,2026.01.26,60414,-1243443
엠게임 *,5790.0,+4.14%,92800.0,530.0,55816.0,058630,https://kr.tradingview.com/symbols/KRX-058630/,2026.01.26,-764,2556
핑거 *,12600.0,+3.96%,1560556.0,19357.0,4014059.0,163730,https://kr.tradingview.com/symbols/KRX-163730/,2026.01.26,985,-17769
FSN *,1886.0,+3.17%,518242.0,981.0,277355.0,214270,https://kr.tradingview.com/symbols/KRX-214270/,2026.01.26,-15590,147057
컴퍼니케이 *,6320.0,+2.93%,156095.0,979.0,233949.0,307930,https://kr.tradingview.com/symbols/KRX-307930/,2026.01.26,1,73755
NAVER,272500.0,+2.44%,2706664.0,731103.0,5042292.0,035420,https://kr.tradingview.com/symbols/KRX-035420/,2026.01.26,66660,258095
초록뱀미디어 *,4780.0,+2.36%,100593.0,478.0,65872.0,047820,https://kr.tradingview.com/symbols/KRX-047820/,2026.01.26,0,-14371
폴라리스오피스 *,4860.0,+2.32%,1013724.0,4893.0,1629467.0,041020,https://kr.tradingview.com/symbols/KRX-041020/,2026.01.26,3166,-40624
에이스토리 *,7510.0,+2.32%,60263.0,446.0,43245.0,241840,https://kr.tradingview.com/symbols/KRX-241840/,2026.01.26,0,14360
카카오,61800.0,+1.31%,4143093.0,254157.0,7214439.0,035720,https://kr.tradingview.com/symbols/KRX-035720/,2026.01.26,3706,1165471
빌리언스 *,276.0,+1.10%,929518.0,259.0,655182.0,044480,https://kr.tradingview.com/symbols/KRX-044480/,2026.01.26,0,-14295
삼성전자,152100.0,0.00%,20285661.0,3106296.0,25407497.0,005930,https://kr.tradingview.com/symbols/KRX-005930/,2026.01.26,-2372345,703937
서울옥션 *,7910.0,-0.50%,381095.0,2998.0,1391121.0,063170,https://kr.tradingview.com/symbols/KRX-063170/,2026.01.26,-680,-12460
갤럭시아에스엠,2015.0,-1.23%,520426.0,1049.0,2842879.0,011420,https://kr.tradingview.com/symbols/KRX-011420/,2026.01.26,207,124362
갤럭시아머니트리 *,10810.0,-1.28%,1762430.0,19047.0,5622481.0,094480,https://kr.tradingview.com/symbols/KRX-094480/,2026.01.26,4494,-25389
