종목명,현재가,등락률,거래량,거래대금,전일거래량,종목코드,차트링크,수급일자,기관순매수,외국인순매수
현대차,549000.0,+14.61%,7707558.0,3987161.0,5235613.0,005380,https://kr.tradingview.com/symbols/KRX-005380/,2026.01.21,294572,-250065
HL만도,71400.0,+12.26%,6796873.0,472872.0,2345285.0,204320,https://kr.tradingview.com/symbols/KRX-204320/,2026.01.21,97623,339765
유진로봇 *,34200.0,+8.92%,12948170.0,450035.0,10950169.0,056080,https://kr.tradingview.com/symbols/KRX-056080/,2026.01.21,228353,19030
옵트론텍 *,2000.0,+8.64%,594490.0,1162.0,219969.0,082210,https://kr.tradingview.com/symbols/KRX-082210/,2026.01.21,0,91288
코리아에프티 *,9120.0,+8.57%,2225979.0,19594.0,713929.0,123410,https://kr.tradingview.com/symbols/KRX-123410/,2026.01.21,-31073,-26213
현대모비스,487500.0,+8.09%,1202269.0,570109.0,531236.0,012330,https://kr.tradingview.com/symbols/KRX-012330/,2026.01.21,149574,-109488
기아,172100.0,+5.00%,4135690.0,698384.0,3225052.0,000270,https://kr.tradingview.com/symbols/KRX-000270/,2026.01.21,482727,-364795
에스오에스랩 *,22600.0,+4.39%,3157010.0,70978.0,2197595.0,464080,https://kr.tradingview.com/symbols/KRX-464080/,2026.01.21,57949,-64826
팅크웨어 *,9730.0,+4.18%,236365.0,2247.0,295525.0,084730,https://kr.tradingview.com/symbols/KRX-084730/,2026.01.21,-1,5683
LG전자,109300.0,+4.10%,2536425.0,269050.0,1913232.0,066570,https://kr.tradingview.com/symbols/KRX-066570/,2026.01.21,18621,-264977
현대오토에버,485000.0,+3.97%,700873.0,335134.0,405585.0,307950,https://kr.tradingview.com/symbols/KRX-307950/,2026.01.21,28084,8081
한국단자,76400.0,+3.10%,81737.0,6126.0,82769.0,025540,https://kr.tradingview.com/symbols/KRX-025540/,2026.01.21,-4357,12134
삼성전자,149500.0,+2.96%,31021284.0,4578747.0,24059218.0,005930,https://kr.tradingview.com/symbols/KRX-005930/,2026.01.21,426468,6600000
슈어소프트테크 *,8510.0,+2.16%,4876886.0,41534.0,3353423.0,298830,https://kr.tradingview.com/symbols/KRX-298830/,2026.01.21,-8254,-32109
에이테크솔루션 *,13280.0,+2.15%,441241.0,5688.0,471046.0,071670,https://kr.tradingview.com/symbols/KRX-071670/,2026.01.21,1,3861
삼현 *,71400.0,+1.71%,628617.0,43968.0,671499.0,437730,https://kr.tradingview.com/symbols/KRX-437730/,2026.01.21,43749,-18760
모트렉스 *,10000.0,+1.32%,491313.0,4804.0,474956.0,118990,https://kr.tradingview.com/symbols/KRX-118990/,2026.01.21,0,54152
디와이,5210.0,+0.58%,246464.0,1271.0,156011.0,013570,https://kr.tradingview.com/symbols/KRX-013570/,2026.01.21,415,6394
한라캐스트 *,19990.0,+0.45%,2866816.0,56772.0,2931613.0,125490,https://kr.tradingview.com/symbols/KRX-125490/,2026.01.21,-85885,-56746
엣지파운드리 *,1394.0,+0.29%,810917.0,1140.0,1041254.0,105550,https://kr.tradingview.com/symbols/KRX-105550/,2026.01.21,23167,-12544
KT,55300.0,+0.18%,442302.0,24627.0,789128.0,030200,https://kr.tradingview.com/symbols/KRX-030200/,2026.01.21,5003,-16205
파인디지털 *,2960.0,0.00%,14548.0,43.0,4993.0,038950,https://kr.tradingview.com/symbols/KRX-038950/,2026.01.21,-115,-122
모바일어플라이언스 *,2040.0,0.00%,514681.0,1038.0,682356.0,087260,https://kr.tradingview.com/symbols/KRX-087260/,2026.01.21,0,43335
LG이노텍,279000.0,-0.36%,147588.0,40639.0,149724.0,011070,https://kr.tradingview.com/symbols/KRX-011070/,2026.01.21,-17682,33653
