종목명,현재가,등락률,거래량,거래대금,전일거래량,종목코드,차트링크,시가총액,수급일자,기관순매수,외국인순매수
피에스텍 *,12440.0,+12.07%,1069473.0,12572.0,851211.0,002230,https://kr.tradingview.com/symbols/KRX-002230/,"2,398억",2026.02.13,12722,-87671
코콤 *,3895.0,+11.44%,7607444.0,32627.0,39418.0,015710,https://kr.tradingview.com/symbols/KRX-015710/,683억,2026.02.13,0,-15743
SK텔레콤,86500.0,+10.90%,4004823.0,343449.0,1425568.0,017670,https://kr.tradingview.com/symbols/KRX-017670/,"185,793억",2026.02.13,-172337,622438
누리플렉스 *,6660.0,+4.88%,186255.0,1231.0,159993.0,040160,https://kr.tradingview.com/symbols/KRX-040160/,803억,2026.02.13,0,22663
삼성전자,181200.0,+1.46%,33452154.0,6076629.0,41296011.0,005930,https://kr.tradingview.com/symbols/KRX-005930/,"10,726,384억",2026.02.13,556164,-4715928
제일일렉트릭 *,10740.0,+1.42%,901453.0,9758.0,499094.0,199820,https://kr.tradingview.com/symbols/KRX-199820/,"2,386억",2026.02.13,134,80389
HDC랩스,8470.0,+1.07%,15250.0,128.0,22661.0,039570,https://kr.tradingview.com/symbols/KRX-039570/,"2,199억",2026.02.13,-1104,1354
KT,64500.0,+0.31%,570462.0,37108.0,688644.0,030200,https://kr.tradingview.com/symbols/KRX-030200/,"162,554억",2026.02.13,13358,-6162
LG유플러스,17170.0,0.00%,1073261.0,18429.0,1614788.0,032640,https://kr.tradingview.com/symbols/KRX-032640/,"73,802억",2026.02.13,324066,-248913
현대리바트,7040.0,0.00%,54241.0,380.0,55886.0,079430,https://kr.tradingview.com/symbols/KRX-079430/,"1,446억",2026.02.13,-14,-9484
위닉스 *,5340.0,-0.74%,44266.0,235.0,34656.0,044340,https://kr.tradingview.com/symbols/KRX-044340/,954억,2026.02.13,0,8450
에스넷 *,3285.0,-0.90%,29781.0,98.0,41217.0,038680,https://kr.tradingview.com/symbols/KRX-038680/,654억,2026.02.13,1,-5269
한울소재과학 *,3500.0,-0.99%,409304.0,1451.0,696564.0,091440,https://kr.tradingview.com/symbols/KRX-091440/,"1,080억",2026.02.13,0,-54261
자이에스앤디,4800.0,-1.44%,93721.0,450.0,241151.0,317400,https://kr.tradingview.com/symbols/KRX-317400/,"1,862억",2026.02.13,439,-7342
옴니시스템 *,853.0,-1.50%,554075.0,471.0,450202.0,057540,https://kr.tradingview.com/symbols/KRX-057540/,507억,2026.02.13,0,-156806
위너스 *,10530.0,-1.86%,13957.0,147.0,90907.0,479960,https://kr.tradingview.com/symbols/KRX-479960/,721억,2026.02.13,0,-929
에스원,92200.0,-2.02%,42014.0,3872.0,59160.0,012750,https://kr.tradingview.com/symbols/KRX-012750/,"35,035억",2026.02.13,2625,-4576
경동나비엔,67600.0,-2.03%,137027.0,9269.0,399624.0,009450,https://kr.tradingview.com/symbols/KRX-009450/,"9,848억",2026.02.13,38164,-39055
현대에이치티 *,9560.0,-2.45%,57144.0,550.0,110033.0,039010,https://kr.tradingview.com/symbols/KRX-039010/,825억,2026.02.13,-62,-11921
LG전자,117200.0,-3.46%,2261854.0,265724.0,5121457.0,066570,https://kr.tradingview.com/symbols/KRX-066570/,"19,903억",2026.02.13,64148,80803
엠젠솔루션 *,902.0,-4.55%,732220.0,657.0,1096767.0,032790,https://kr.tradingview.com/symbols/KRX-032790/,463억,2026.02.13,0,-25995
포스코DX,38600.0,-6.20%,640878.0,24880.0,1111699.0,022100,https://kr.tradingview.com/symbols/KRX-022100/,"58,685억",2026.02.13,-102032,-104414
CS *,795.0,-6.47%,352911.0,281.0,104823.0,065770,https://kr.tradingview.com/symbols/KRX-065770/,154억,2026.02.13,0,28411
