종목명,현재가,등락률,거래량,거래대금,전일거래량,종목코드,차트링크,시가총액
미래에셋벤처투자 *,23600.0,+5.36%,9413656.0,231128.0,2094779.0,100790,https://kr.tradingview.com/symbols/KRX-100790/,"12,537억"
SK네트웍스,5420.0,+4.84%,1897045.0,10199.0,620574.0,001740,https://kr.tradingview.com/symbols/KRX-001740/,"11,993억"
DSC인베스트먼트 *,12150.0,+4.02%,9202635.0,115557.0,10383099.0,241520,https://kr.tradingview.com/symbols/KRX-241520/,"3,280억"
태경케미컬,7990.0,0.00%,24204.0,192.0,24146.0,006890,https://kr.tradingview.com/symbols/KRX-006890/,927억
케이씨피드 *,2745.0,-0.72%,62460.0,171.0,93530.0,025880,https://kr.tradingview.com/symbols/KRX-025880/,459억
우양 *,3130.0,-1.26%,93327.0,292.0,145030.0,103840,https://kr.tradingview.com/symbols/KRX-103840/,512억
지어소프트 *,7220.0,-1.50%,60793.0,439.0,106235.0,051160,https://kr.tradingview.com/symbols/KRX-051160/,"1,117억"
이씨에스 *,2260.0,-1.74%,52692.0,120.0,73826.0,067010,https://kr.tradingview.com/symbols/KRX-067010/,278억
팜스코,4000.0,-1.96%,266433.0,1052.0,1608562.0,036580,https://kr.tradingview.com/symbols/KRX-036580/,"1,469억"
흥국에프엔비 *,1882.0,-3.64%,333859.0,632.0,524274.0,189980,https://kr.tradingview.com/symbols/KRX-189980/,755억
