종목명,현재가,등락률,거래량,거래대금,전일거래량,종목코드,차트링크,수급일자,기관순매수,외국인순매수
솔브레인홀딩스 *,56100.0,+27.50%,715243.0,36949.0,115924.0,036830,https://kr.tradingview.com/symbols/KRX-036830/,2026.01.28,114818,1304
에코프로 *,168600.0,+21.82%,16902593.0,2690657.0,11468680.0,086520,https://kr.tradingview.com/symbols/KRX-086520/,2026.01.28,904982,1279647
엔켐 *,88500.0,+16.29%,1285587.0,107385.0,679164.0,348370,https://kr.tradingview.com/symbols/KRX-348370/,2026.01.28,210637,34209
에코프로머티,74600.0,+15.30%,5890650.0,427631.0,815935.0,450080,https://kr.tradingview.com/symbols/KRX-450080/,2026.01.28,-32824,270325
성우 *,12790.0,+15.23%,4574695.0,59584.0,94244.0,458650,https://kr.tradingview.com/symbols/KRX-458650/,2026.01.28,-17889,-51074
솔브레인 *,412500.0,+14.27%,172669.0,66473.0,128090.0,357780,https://kr.tradingview.com/symbols/KRX-357780/,2026.01.28,81036,-37156
웰크론한텍 *,1544.0,+13.78%,10057578.0,16379.0,2194539.0,076080,https://kr.tradingview.com/symbols/KRX-076080/,2026.01.28,0,-122350
글로벌에스엠 *,451.0,+10.27%,1151527.0,507.0,74776.0,900070,https://kr.tradingview.com/symbols/KRX-900070/,2026.01.28,-21022,12196
알멕 *,58100.0,+10.25%,124782.0,6984.0,87011.0,354320,https://kr.tradingview.com/symbols/KRX-354320/,2026.01.28,3155,1713
KG케미칼,5860.0,+10.15%,1942083.0,11305.0,544224.0,001390,https://kr.tradingview.com/symbols/KRX-001390/,2026.01.28,23227,215272
동화기업 *,10460.0,+9.76%,619530.0,6285.0,253702.0,025900,https://kr.tradingview.com/symbols/KRX-025900/,2026.01.28,104437,102528
켐트로스 *,6850.0,+8.73%,2353274.0,15728.0,820358.0,220260,https://kr.tradingview.com/symbols/KRX-220260/,2026.01.28,1501,-131994
코스모화학,17290.0,+8.06%,783143.0,13207.0,285888.0,005420,https://kr.tradingview.com/symbols/KRX-005420/,2026.01.28,-10660,71974
에코앤드림 *,23100.0,+7.94%,499096.0,11282.0,232663.0,101360,https://kr.tradingview.com/symbols/KRX-101360/,2026.01.28,158164,35695
나인테크 *,3490.0,+7.72%,6098260.0,20926.0,1704073.0,267320,https://kr.tradingview.com/symbols/KRX-267320/,2026.01.28,-7491,-215768
미코 *,16340.0,+7.57%,1196995.0,18935.0,1301731.0,059090,https://kr.tradingview.com/symbols/KRX-059090/,2026.01.28,262148,267434
엘앤에프,136700.0,+7.47%,1574509.0,211430.0,762257.0,066970,https://kr.tradingview.com/symbols/KRX-066970/,2026.01.28,15122,185189
윤성에프앤씨 *,37300.0,+7.34%,83289.0,3034.0,41297.0,372170,https://kr.tradingview.com/symbols/KRX-372170/,2026.01.28,1442,13777
에코프로비엠 *,229000.0,+7.26%,2870049.0,641616.0,1805235.0,247540,https://kr.tradingview.com/symbols/KRX-247540/,2026.01.28,510789,-137911
신성델타테크 *,72500.0,+7.25%,610588.0,43524.0,501022.0,065350,https://kr.tradingview.com/symbols/KRX-065350/,2026.01.28,187007,34030
더블유씨피 *,9010.0,+6.88%,1622982.0,14440.0,1445790.0,393890,https://kr.tradingview.com/symbols/KRX-393890/,2026.01.28,4947,236983
쎄노텍 *,1440.0,+6.75%,6270230.0,9204.0,10653647.0,222420,https://kr.tradingview.com/symbols/KRX-222420/,2026.01.28,0,39128
TCC스틸,16880.0,+6.70%,480150.0,7944.0,185834.0,002710,https://kr.tradingview.com/symbols/KRX-002710/,2026.01.28,181,67208
나노신소재 *,71800.0,+6.69%,319542.0,22426.0,222419.0,121600,https://kr.tradingview.com/symbols/KRX-121600/,2026.01.28,115236,-36627
피엔티 *,51200.0,+6.67%,851726.0,42569.0,611774.0,137400,https://kr.tradingview.com/symbols/KRX-137400/,2026.01.28,218372,94679
천보 *,61000.0,+6.46%,291326.0,17422.0,226287.0,278280,https://kr.tradingview.com/symbols/KRX-278280/,2026.01.28,8131,29802
코스모신소재,54500.0,+6.45%,845472.0,45187.0,347246.0,005070,https://kr.tradingview.com/symbols/KRX-005070/,2026.01.28,2882,67343
디이엔티 *,5640.0,+6.42%,309106.0,1702.0,159293.0,079810,https://kr.tradingview.com/symbols/KRX-079810/,2026.01.28,-1251,48434
필에너지 *,17250.0,+6.35%,794088.0,13828.0,477884.0,378340,https://kr.tradingview.com/symbols/KRX-378340/,2026.01.28,-831,4772
케이엔에스 *,17400.0,+6.16%,3959140.0,74769.0,455467.0,432470,https://kr.tradingview.com/symbols/KRX-432470/,2026.01.28,-6000,33065
롯데에너지머티리얼즈,42800.0,+6.07%,836332.0,34929.0,328150.0,020150,https://kr.tradingview.com/symbols/KRX-020150/,2026.01.28,82903,19307
펨트론 *,18510.0,+5.95%,206142.0,3721.0,242270.0,168360,https://kr.tradingview.com/symbols/KRX-168360/,2026.01.28,1603,-14743
후성,8450.0,+5.89%,2577933.0,21700.0,633893.0,093370,https://kr.tradingview.com/symbols/KRX-093370/,2026.01.28,-70977,-302945
제이오 *,8990.0,+5.52%,545496.0,4943.0,257055.0,418550,https://kr.tradingview.com/symbols/KRX-418550/,2026.01.28,-9789,6547
LG에너지솔루션,431000.0,+5.51%,1462794.0,637497.0,330244.0,373220,https://kr.tradingview.com/symbols/KRX-373220/,2026.01.28,51220,-98063
피엔티엠에스 *,3740.0,+5.20%,119926.0,436.0,201942.0,257370,https://kr.tradingview.com/symbols/KRX-257370/,2026.01.28,0,2596
POSCO홀딩스,378000.0,+5.15%,1185336.0,440021.0,569514.0,005490,https://kr.tradingview.com/symbols/KRX-005490/,2026.01.28,44512,55220
아이티엠반도체 *,10190.0,+5.05%,131378.0,1334.0,39456.0,084850,https://kr.tradingview.com/symbols/KRX-084850/,2026.01.28,7237,22808
엠케이전자 *,10440.0,+5.03%,1187400.0,12257.0,607577.0,033160,https://kr.tradingview.com/symbols/KRX-033160/,2026.01.28,-12612,53361
엠오티 *,10540.0,+4.88%,3208380.0,35097.0,784338.0,413390,https://kr.tradingview.com/symbols/KRX-413390/,2026.01.28,-20000,-12359
씨아이에스 *,11860.0,+4.86%,2537457.0,29357.0,12445186.0,222080,https://kr.tradingview.com/symbols/KRX-222080/,2026.01.28,531681,53533
씨케이솔루션,8930.0,+4.81%,94234.0,822.0,52997.0,480370,https://kr.tradingview.com/symbols/KRX-480370/,2026.01.28,9,19070
필옵틱스 *,53200.0,+4.72%,1391485.0,72351.0,791617.0,161580,https://kr.tradingview.com/symbols/KRX-161580/,2026.01.28,246798,100302
덕산테코피아 *,19860.0,+4.64%,496728.0,9792.0,217569.0,317330,https://kr.tradingview.com/symbols/KRX-317330/,2026.01.28,13358,21542
인텍플러스 *,17660.0,+4.44%,356121.0,6212.0,173010.0,064290,https://kr.tradingview.com/symbols/KRX-064290/,2026.01.28,30544,71453
신성에스티 *,36500.0,+4.43%,238296.0,8670.0,331396.0,416180,https://kr.tradingview.com/symbols/KRX-416180/,2026.01.28,3252,43997
솔루스첨단소재,8300.0,+4.40%,650295.0,5334.0,278343.0,336370,https://kr.tradingview.com/symbols/KRX-336370/,2026.01.28,-15691,166069
아바코 *,14740.0,+4.39%,182556.0,2687.0,102015.0,083930,https://kr.tradingview.com/symbols/KRX-083930/,2026.01.28,8141,12649
포스코퓨처엠,239500.0,+4.36%,968994.0,228798.0,606335.0,003670,https://kr.tradingview.com/symbols/KRX-003670/,2026.01.28,18284,61623
민테크 *,2660.0,+4.31%,470979.0,1257.0,156619.0,452200,https://kr.tradingview.com/symbols/KRX-452200/,2026.01.28,-680,-44719
성일하이텍 *,73000.0,+4.29%,231962.0,16430.0,303366.0,365340,https://kr.tradingview.com/symbols/KRX-365340/,2026.01.28,91377,8294
탑머티리얼 *,23800.0,+4.16%,91888.0,2181.0,45244.0,360070,https://kr.tradingview.com/symbols/KRX-360070/,2026.01.28,-702,23451
에이아이코리아 *,8260.0,+4.16%,216897.0,1787.0,88232.0,364950,https://kr.tradingview.com/symbols/KRX-364950/,2026.01.28,-6285,18629
삼아알미늄,29400.0,+4.07%,270382.0,7821.0,181949.0,006110,https://kr.tradingview.com/symbols/KRX-006110/,2026.01.28,458,37
성우하이텍 *,8000.0,+4.03%,1700586.0,13524.0,1096279.0,015750,https://kr.tradingview.com/symbols/KRX-015750/,2026.01.28,482578,-120897
디아이티 *,19350.0,+4.03%,254847.0,4862.0,176957.0,110990,https://kr.tradingview.com/symbols/KRX-110990/,2026.01.28,7409,28675
대주전자재료 *,78700.0,+3.96%,471903.0,36549.0,365434.0,078600,https://kr.tradingview.com/symbols/KRX-078600/,2026.01.28,117203,54267
상신이디피 *,15000.0,+3.95%,357796.0,5365.0,193459.0,091580,https://kr.tradingview.com/symbols/KRX-091580/,2026.01.28,442,90976
