종목명,현재가,등락률,거래량,거래대금,전일거래량,종목코드,차트링크,시가총액
한화생명,4255.0,+4.55%,10866322.0,45420.0,14515190.0,088350,https://kr.tradingview.com/symbols/KRX-088350/,"36,956억"
코리안리,13240.0,+3.12%,462379.0,6085.0,459353.0,003690,https://kr.tradingview.com/symbols/KRX-003690/,"25,794억"
미래에셋생명,8590.0,+2.26%,54389.0,465.0,205453.0,085620,https://kr.tradingview.com/symbols/KRX-085620/,"15,206억"
삼성생명,200000.0,+1.16%,246789.0,49334.0,347107.0,032830,https://kr.tradingview.com/symbols/KRX-032830/,40억
동양생명,7390.0,-0.81%,74466.0,553.0,205375.0,082640,https://kr.tradingview.com/symbols/KRX-082640/,"11,924억"
