종목명,현재가,등락률,거래량,거래대금,전일거래량,종목코드,차트링크
SK,333500.0,+2.93%,367221.0,121284.0,422314.0,034730,https://kr.tradingview.com/symbols/KRX-034730/
이건홀딩스 *,4055.0,+2.66%,350215.0,1403.0,514768.0,039020,https://kr.tradingview.com/symbols/KRX-039020/
SUN&L,2470.0,+2.49%,53970.0,134.0,18942.0,002820,https://kr.tradingview.com/symbols/KRX-002820/
효성오앤비 *,5920.0,0.00%,21879.0,129.0,22249.0,097870,https://kr.tradingview.com/symbols/KRX-097870/
제이씨케미칼 *,3315.0,0.00%,55944.0,183.0,74411.0,137950,https://kr.tradingview.com/symbols/KRX-137950/
한솔홈데코,609.0,-0.16%,757789.0,461.0,862367.0,025750,https://kr.tradingview.com/symbols/KRX-025750/
무림P&P,2390.0,-0.42%,58894.0,141.0,77251.0,009580,https://kr.tradingview.com/symbols/KRX-009580/
이건산업,4205.0,-0.47%,20063.0,83.0,26072.0,008250,https://kr.tradingview.com/symbols/KRX-008250/
자연과환경 *,595.0,-1.16%,795873.0,475.0,518201.0,043910,https://kr.tradingview.com/symbols/KRX-043910/
성창기업지주,1383.0,-1.64%,117763.0,163.0,162087.0,000180,https://kr.tradingview.com/symbols/KRX-000180/
동신건설 *,18020.0,-3.01%,133827.0,2403.0,208847.0,025950,https://kr.tradingview.com/symbols/KRX-025950/
