종목명,현재가,등락률,거래량,거래대금,전일거래량,종목코드,차트링크
롯데쇼핑,84000.0,+6.33%,346889.0,28947.0,139889.0,023530,https://kr.tradingview.com/symbols/KRX-023530/
태광산업,873000.0,+6.08%,5393.0,4552.0,2820.0,003240,https://kr.tradingview.com/symbols/KRX-003240/
GS리테일,22150.0,+4.98%,340265.0,7447.0,145115.0,007070,https://kr.tradingview.com/symbols/KRX-007070/
현대홈쇼핑,58000.0,+1.75%,23891.0,1368.0,22671.0,057050,https://kr.tradingview.com/symbols/KRX-057050/
CJ ENM *,74800.0,+1.22%,143141.0,10802.0,169233.0,035760,https://kr.tradingview.com/symbols/KRX-035760/
